iteration: 2592
total_loss: 842.07751465
value_loss: 422.25015259
action_loss: 419.82733154
best_loss: 842.07751465
best_idx: 2592
improvement_counter: 0
training_reward_count: 2593
training_rewards:
  iteration: 0 | eps_b: 0 | mean_reward: -9.74520588 | std_reward: 9.59436607 | agent_mean_rewards: [-10.192326, -10.682436,  -7.906627, -10.987223,  -8.957417]
  iteration: 2043 | eps_b: 0 | mean_reward: -3.71765900 | std_reward: 3.08985448 | agent_mean_rewards: [-3.779113, -3.798501, -3.570184, -3.779183, -3.661315]
  iteration: 2044 | eps_b: 0 | mean_reward: -3.61321068 | std_reward: 3.10696554 | agent_mean_rewards: [-3.832971, -3.411137, -3.84641 , -3.533422, -3.442113]
  iteration: 2045 | eps_b: 0 | mean_reward: -3.66373706 | std_reward: 2.93743467 | agent_mean_rewards: [-3.360479, -4.077258, -3.705652, -3.177085, -3.99821 ]
  iteration: 2046 | eps_b: 0 | mean_reward: -3.35792422 | std_reward: 2.44351149 | agent_mean_rewards: [-3.341394, -3.35123 , -3.513729, -3.323092, -3.260177]
  iteration: 2047 | eps_b: 0 | mean_reward: -3.70130968 | std_reward: 3.33456182 | agent_mean_rewards: [-3.785813, -3.222844, -3.542925, -3.91568 , -4.039285]
  iteration: 2048 | eps_b: 0 | mean_reward: -3.53886724 | std_reward: 2.78443050 | agent_mean_rewards: [-3.670541, -3.622389, -3.610564, -3.38884 , -3.402002]
  iteration: 2049 | eps_b: 0 | mean_reward: -3.81998682 | std_reward: 2.98835158 | agent_mean_rewards: [-3.73967 , -4.011655, -3.9458  , -3.608481, -3.794329]
  iteration: 2050 | eps_b: 0 | mean_reward: -3.73894501 | std_reward: 2.92180872 | agent_mean_rewards: [-3.710295, -4.033749, -3.654737, -3.876729, -3.419218]
  iteration: 2051 | eps_b: 0 | mean_reward: -3.64496017 | std_reward: 3.02155614 | agent_mean_rewards: [-3.164227, -3.641572, -4.0691  , -3.878688, -3.471213]
  iteration: 2052 | eps_b: 0 | mean_reward: -3.59424758 | std_reward: 2.99997377 | agent_mean_rewards: [-3.253444, -3.401698, -3.694987, -3.542342, -4.078768]
  iteration: 2053 | eps_b: 0 | mean_reward: -3.82266355 | std_reward: 3.38188791 | agent_mean_rewards: [-3.658529, -4.032261, -3.709578, -4.081791, -3.63116 ]
  iteration: 2054 | eps_b: 0 | mean_reward: -3.81081319 | std_reward: 3.30750751 | agent_mean_rewards: [-4.303376, -3.648335, -3.432486, -4.333094, -3.336773]
  iteration: 2055 | eps_b: 0 | mean_reward: -3.50385451 | std_reward: 2.70960236 | agent_mean_rewards: [-3.686738, -3.61279 , -3.028347, -3.298482, -3.892916]
  iteration: 2056 | eps_b: 0 | mean_reward: -3.65363622 | std_reward: 3.12371945 | agent_mean_rewards: [-3.335229, -3.647119, -3.811184, -3.901837, -3.57281 ]
  iteration: 2057 | eps_b: 0 | mean_reward: -3.56824422 | std_reward: 3.07564378 | agent_mean_rewards: [-3.8017  , -3.652281, -3.364645, -3.789629, -3.232966]
  iteration: 2058 | eps_b: 0 | mean_reward: -3.65816760 | std_reward: 3.04542756 | agent_mean_rewards: [-3.754632, -3.907627, -3.442645, -3.501312, -3.684624]
  iteration: 2059 | eps_b: 0 | mean_reward: -3.62725949 | std_reward: 3.07713103 | agent_mean_rewards: [-3.797207, -3.668674, -3.599293, -3.34825 , -3.722872]
  iteration: 2060 | eps_b: 0 | mean_reward: -3.57892227 | std_reward: 3.09748220 | agent_mean_rewards: [-3.59635 , -3.351163, -3.75235 , -3.868762, -3.325984]
  iteration: 2061 | eps_b: 0 | mean_reward: -3.82523656 | std_reward: 3.20978546 | agent_mean_rewards: [-3.988951, -4.143738, -3.886283, -3.338105, -3.769106]
  iteration: 2062 | eps_b: 0 | mean_reward: -3.62876511 | std_reward: 3.21665573 | agent_mean_rewards: [-3.317155, -3.745605, -3.226002, -4.141568, -3.713496]
  iteration: 2063 | eps_b: 0 | mean_reward: -3.78056264 | std_reward: 3.28635073 | agent_mean_rewards: [-4.055048, -3.832001, -3.509922, -3.818025, -3.687816]
  iteration: 2064 | eps_b: 0 | mean_reward: -3.65291095 | std_reward: 3.22479010 | agent_mean_rewards: [-3.957757, -3.793487, -3.8054  , -3.480634, -3.227277]
  iteration: 2065 | eps_b: 0 | mean_reward: -3.79172754 | std_reward: 3.01806378 | agent_mean_rewards: [-3.847044, -3.841659, -3.508738, -3.690242, -4.070953]
  iteration: 2066 | eps_b: 0 | mean_reward: -3.53095603 | std_reward: 2.93196821 | agent_mean_rewards: [-3.411103, -3.445237, -3.467854, -3.72149 , -3.609096]
  iteration: 2067 | eps_b: 0 | mean_reward: -3.62997222 | std_reward: 2.85692239 | agent_mean_rewards: [-3.694465, -3.582861, -3.485889, -3.489856, -3.896788]
  iteration: 2068 | eps_b: 0 | mean_reward: -3.70534301 | std_reward: 3.43253112 | agent_mean_rewards: [-3.360199, -3.541399, -3.95319 , -3.684468, -3.98746 ]
  iteration: 2069 | eps_b: 0 | mean_reward: -3.74717689 | std_reward: 3.55436015 | agent_mean_rewards: [-3.854483, -3.657228, -3.810545, -3.668791, -3.744837]
  iteration: 2070 | eps_b: 0 | mean_reward: -3.67301488 | std_reward: 2.94213510 | agent_mean_rewards: [-3.616063, -3.536992, -4.072963, -3.601441, -3.537616]
  iteration: 2071 | eps_b: 0 | mean_reward: -3.65596437 | std_reward: 2.81312943 | agent_mean_rewards: [-3.444311, -4.05042 , -3.605122, -3.295734, -3.884234]
  iteration: 2072 | eps_b: 0 | mean_reward: -3.81999373 | std_reward: 3.10223651 | agent_mean_rewards: [-3.908873, -3.88399 , -3.810827, -3.790668, -3.705608]
  iteration: 2073 | eps_b: 0 | mean_reward: -3.47931170 | std_reward: 2.91296196 | agent_mean_rewards: [-3.681744, -3.503621, -3.20864 , -3.47564 , -3.526914]
  iteration: 2074 | eps_b: 0 | mean_reward: -3.62375569 | std_reward: 3.00658226 | agent_mean_rewards: [-3.451511, -3.519135, -3.436078, -3.320077, -4.391978]
  iteration: 2075 | eps_b: 0 | mean_reward: -3.74474502 | std_reward: 3.16425061 | agent_mean_rewards: [-3.602933, -3.850616, -3.45168 , -3.801247, -4.017247]
  iteration: 2076 | eps_b: 0 | mean_reward: -3.73069382 | std_reward: 3.07374430 | agent_mean_rewards: [-4.208552, -3.709622, -3.88783 , -3.606339, -3.241125]
  iteration: 2077 | eps_b: 0 | mean_reward: -3.81739616 | std_reward: 3.50144124 | agent_mean_rewards: [-3.576236, -3.90078 , -3.608348, -4.592206, -3.409411]
  iteration: 2078 | eps_b: 0 | mean_reward: -3.54057240 | std_reward: 2.86934495 | agent_mean_rewards: [-3.741522, -3.749799, -3.546509, -3.472806, -3.192225]
  iteration: 2079 | eps_b: 0 | mean_reward: -3.61940312 | std_reward: 3.13065052 | agent_mean_rewards: [-3.503983, -3.861703, -3.668607, -3.588126, -3.474596]
  iteration: 2080 | eps_b: 0 | mean_reward: -3.48088503 | std_reward: 2.96238112 | agent_mean_rewards: [-3.417825, -3.369923, -3.634919, -3.292414, -3.689344]
  iteration: 2081 | eps_b: 0 | mean_reward: -3.38790822 | std_reward: 2.86343956 | agent_mean_rewards: [-3.592871, -3.547495, -3.318114, -3.344433, -3.136626]
  iteration: 2082 | eps_b: 0 | mean_reward: -3.68532181 | std_reward: 2.95518112 | agent_mean_rewards: [-3.603695, -3.470819, -4.000273, -3.462192, -3.889631]
  iteration: 2083 | eps_b: 0 | mean_reward: -3.59068680 | std_reward: 3.04670525 | agent_mean_rewards: [-3.865641, -3.772588, -3.440447, -3.452087, -3.422671]
  iteration: 2084 | eps_b: 0 | mean_reward: -3.79091573 | std_reward: 3.32748985 | agent_mean_rewards: [-3.575863, -3.56208 , -3.99079 , -3.839945, -3.9859  ]
  iteration: 2085 | eps_b: 0 | mean_reward: -3.45805788 | std_reward: 2.85012937 | agent_mean_rewards: [-3.611031, -3.734024, -3.472733, -3.404754, -3.067748]
  iteration: 2086 | eps_b: 0 | mean_reward: -3.63599181 | std_reward: 3.07415819 | agent_mean_rewards: [-3.502568, -3.777915, -3.822022, -3.59305 , -3.484404]
  iteration: 2087 | eps_b: 0 | mean_reward: -3.64382935 | std_reward: 2.87812519 | agent_mean_rewards: [-3.431619, -3.668718, -3.767521, -3.674391, -3.6769  ]
  iteration: 2088 | eps_b: 0 | mean_reward: -3.50890660 | std_reward: 2.64700842 | agent_mean_rewards: [-3.480779, -3.371753, -3.686501, -3.389504, -3.615995]
  iteration: 2089 | eps_b: 0 | mean_reward: -3.71864104 | std_reward: 3.15303159 | agent_mean_rewards: [-3.856629, -3.977432, -3.356448, -3.263039, -4.139656]
  iteration: 2090 | eps_b: 0 | mean_reward: -3.28760147 | std_reward: 2.79601550 | agent_mean_rewards: [-2.927788, -3.467847, -3.626197, -3.588301, -2.827872]
  iteration: 2091 | eps_b: 0 | mean_reward: -3.89556551 | std_reward: 3.51907468 | agent_mean_rewards: [-3.812578, -3.767006, -3.645916, -4.413696, -3.838633]
  iteration: 2092 | eps_b: 0 | mean_reward: -3.68840647 | std_reward: 2.96948886 | agent_mean_rewards: [-3.676719, -3.636899, -3.763726, -3.387012, -3.977675]
  iteration: 2093 | eps_b: 0 | mean_reward: -3.65156627 | std_reward: 3.27435398 | agent_mean_rewards: [-3.37455 , -3.636956, -3.799894, -3.744453, -3.701977]
  iteration: 2094 | eps_b: 0 | mean_reward: -3.79437423 | std_reward: 3.30732346 | agent_mean_rewards: [-3.930447, -3.45377 , -3.927915, -3.988451, -3.671288]
  iteration: 2095 | eps_b: 0 | mean_reward: -3.80086446 | std_reward: 3.52939606 | agent_mean_rewards: [-3.788437, -3.912957, -3.604048, -3.912531, -3.786349]
  iteration: 2096 | eps_b: 0 | mean_reward: -3.77214622 | std_reward: 3.53568363 | agent_mean_rewards: [-4.277658, -3.615985, -3.671871, -3.685051, -3.610165]
  iteration: 2097 | eps_b: 0 | mean_reward: -3.57870460 | std_reward: 2.94779396 | agent_mean_rewards: [-3.496873, -3.610364, -3.491733, -3.408852, -3.885701]
  iteration: 2098 | eps_b: 0 | mean_reward: -3.68505716 | std_reward: 3.12910628 | agent_mean_rewards: [-3.46056 , -3.688422, -3.880022, -3.807426, -3.588853]
  iteration: 2099 | eps_b: 0 | mean_reward: -3.55044985 | std_reward: 2.92913961 | agent_mean_rewards: [-3.690377, -3.284457, -3.3039  , -4.030799, -3.442715]
  iteration: 2100 | eps_b: 0 | mean_reward: -3.64230967 | std_reward: 3.10003853 | agent_mean_rewards: [-3.470094, -3.677684, -3.734714, -3.619588, -3.709466]
  iteration: 2101 | eps_b: 0 | mean_reward: -3.46777916 | std_reward: 2.88710690 | agent_mean_rewards: [-3.550252, -3.012497, -3.712925, -3.567145, -3.496076]
  iteration: 2102 | eps_b: 0 | mean_reward: -3.50645185 | std_reward: 2.75200772 | agent_mean_rewards: [-3.2667  , -3.533242, -3.348482, -3.978619, -3.405216]
  iteration: 2103 | eps_b: 0 | mean_reward: -3.48605537 | std_reward: 2.92248106 | agent_mean_rewards: [-3.391599, -3.64168 , -3.447937, -3.534072, -3.414989]
  iteration: 2104 | eps_b: 0 | mean_reward: -3.75993204 | std_reward: 3.26138926 | agent_mean_rewards: [-3.730219, -3.590669, -4.008536, -3.796054, -3.674182]
  iteration: 2105 | eps_b: 0 | mean_reward: -3.57535338 | std_reward: 2.67923331 | agent_mean_rewards: [-3.807986, -3.355758, -3.485559, -3.628278, -3.599185]
  iteration: 2106 | eps_b: 0 | mean_reward: -3.47235990 | std_reward: 2.54513621 | agent_mean_rewards: [-3.592746, -3.324409, -3.501581, -3.446343, -3.496719]
  iteration: 2107 | eps_b: 0 | mean_reward: -3.28796554 | std_reward: 2.59402037 | agent_mean_rewards: [-3.238125, -3.268922, -3.487515, -3.382112, -3.063154]
  iteration: 2108 | eps_b: 0 | mean_reward: -3.61604857 | std_reward: 2.95987320 | agent_mean_rewards: [-3.383995, -3.285907, -4.305022, -3.266397, -3.838921]
  iteration: 2109 | eps_b: 0 | mean_reward: -3.60666585 | std_reward: 2.93344808 | agent_mean_rewards: [-3.701548, -3.436409, -3.513319, -3.670474, -3.711579]
  iteration: 2110 | eps_b: 0 | mean_reward: -3.76652527 | std_reward: 3.05358934 | agent_mean_rewards: [-3.598583, -3.680051, -3.955539, -3.912651, -3.685801]
  iteration: 2111 | eps_b: 0 | mean_reward: -3.60116935 | std_reward: 3.26000118 | agent_mean_rewards: [-3.880857, -3.450943, -3.618177, -3.063909, -3.99196 ]
  iteration: 2112 | eps_b: 0 | mean_reward: -3.60954213 | std_reward: 2.88139224 | agent_mean_rewards: [-3.373581, -3.604896, -3.849151, -3.753395, -3.466688]
  iteration: 2113 | eps_b: 0 | mean_reward: -3.60009003 | std_reward: 2.90186882 | agent_mean_rewards: [-3.61377 , -3.990473, -3.574757, -3.656781, -3.164669]
  iteration: 2114 | eps_b: 0 | mean_reward: -3.36338878 | std_reward: 2.58028269 | agent_mean_rewards: [-3.471958, -3.180074, -3.707192, -3.301558, -3.156161]
  iteration: 2115 | eps_b: 0 | mean_reward: -3.75862312 | std_reward: 3.21030927 | agent_mean_rewards: [-3.428425, -3.997366, -3.603672, -3.560109, -4.203544]
  iteration: 2116 | eps_b: 0 | mean_reward: -3.84569931 | std_reward: 3.14726663 | agent_mean_rewards: [-4.032475, -3.721316, -3.483332, -3.801075, -4.190297]
  iteration: 2117 | eps_b: 0 | mean_reward: -3.61685348 | std_reward: 2.88113070 | agent_mean_rewards: [-3.936636, -3.418036, -3.633929, -3.349112, -3.746554]
  iteration: 2118 | eps_b: 0 | mean_reward: -3.39134598 | std_reward: 2.71080780 | agent_mean_rewards: [-3.25951 , -3.656545, -3.262363, -3.839919, -2.938393]
  iteration: 2119 | eps_b: 0 | mean_reward: -3.59673166 | std_reward: 2.88837004 | agent_mean_rewards: [-3.486772, -3.365384, -3.719624, -3.745451, -3.666426]
  iteration: 2120 | eps_b: 0 | mean_reward: -3.81405687 | std_reward: 3.33937836 | agent_mean_rewards: [-3.590769, -3.971981, -3.704428, -3.905262, -3.897842]
  iteration: 2121 | eps_b: 0 | mean_reward: -3.82301760 | std_reward: 3.47778463 | agent_mean_rewards: [-3.852468, -3.97102 , -3.940875, -3.701614, -3.649108]
  iteration: 2122 | eps_b: 0 | mean_reward: -3.51908875 | std_reward: 2.77172422 | agent_mean_rewards: [-3.574853, -3.604772, -3.441674, -3.318543, -3.655602]
  iteration: 2123 | eps_b: 0 | mean_reward: -3.55029988 | std_reward: 3.03517222 | agent_mean_rewards: [-3.761934, -3.796729, -3.884594, -2.923537, -3.384703]
  iteration: 2124 | eps_b: 0 | mean_reward: -3.62261963 | std_reward: 2.92364120 | agent_mean_rewards: [-3.583961, -3.377505, -3.527319, -4.289899, -3.334416]
  iteration: 2125 | eps_b: 0 | mean_reward: -3.64889216 | std_reward: 2.97676039 | agent_mean_rewards: [-3.720555, -3.890677, -3.411817, -3.570102, -3.65131 ]
  iteration: 2126 | eps_b: 0 | mean_reward: -3.61716461 | std_reward: 2.78546453 | agent_mean_rewards: [-3.782884, -3.329316, -3.759063, -3.369773, -3.844788]
  iteration: 2127 | eps_b: 0 | mean_reward: -3.87749839 | std_reward: 3.89208245 | agent_mean_rewards: [-3.419498, -4.050869, -4.826172, -3.86085 , -3.2301  ]
  iteration: 2128 | eps_b: 0 | mean_reward: -3.50775075 | std_reward: 2.70332646 | agent_mean_rewards: [-3.408482, -3.50555 , -3.688031, -3.21207 , -3.724619]
  iteration: 2129 | eps_b: 0 | mean_reward: -3.34492159 | std_reward: 2.62491989 | agent_mean_rewards: [-3.549763, -3.00166 , -3.343309, -3.477904, -3.35197 ]
  iteration: 2130 | eps_b: 0 | mean_reward: -3.36352205 | std_reward: 2.49811673 | agent_mean_rewards: [-3.658094, -3.296454, -3.479374, -3.109344, -3.274342]
  iteration: 2131 | eps_b: 0 | mean_reward: -3.57816577 | std_reward: 3.17332125 | agent_mean_rewards: [-3.940891, -3.555711, -3.667313, -3.496397, -3.230517]
  iteration: 2132 | eps_b: 0 | mean_reward: -3.45330429 | std_reward: 2.72053647 | agent_mean_rewards: [-3.517257, -3.422826, -3.312454, -3.625297, -3.388687]
  iteration: 2133 | eps_b: 0 | mean_reward: -3.67333531 | std_reward: 3.06363297 | agent_mean_rewards: [-3.897356, -3.187878, -4.196788, -3.341984, -3.742671]
  iteration: 2134 | eps_b: 0 | mean_reward: -3.50167251 | std_reward: 3.07508636 | agent_mean_rewards: [-3.516702, -3.029257, -3.922307, -2.916272, -4.123823]
  iteration: 2135 | eps_b: 0 | mean_reward: -3.55909038 | std_reward: 2.97196794 | agent_mean_rewards: [-3.648421, -3.582367, -3.782345, -3.1633  , -3.61902 ]
  iteration: 2136 | eps_b: 0 | mean_reward: -3.43802619 | std_reward: 2.77122569 | agent_mean_rewards: [-3.447174, -3.495739, -3.6408  , -3.439188, -3.16723 ]
  iteration: 2137 | eps_b: 0 | mean_reward: -3.60807109 | std_reward: 3.13691592 | agent_mean_rewards: [-3.353423, -3.444906, -3.821485, -3.513359, -3.90718 ]
  iteration: 2138 | eps_b: 0 | mean_reward: -3.65999675 | std_reward: 3.32645631 | agent_mean_rewards: [-3.26403 , -3.946161, -3.78716 , -3.898873, -3.403758]
  iteration: 2139 | eps_b: 0 | mean_reward: -3.44677997 | std_reward: 2.88881540 | agent_mean_rewards: [-3.588712, -3.251244, -3.272339, -3.442785, -3.678821]
  iteration: 2140 | eps_b: 0 | mean_reward: -3.48208427 | std_reward: 2.88592815 | agent_mean_rewards: [-3.514664, -3.592147, -3.386672, -3.902007, -3.014932]
  iteration: 2141 | eps_b: 0 | mean_reward: -3.69825435 | std_reward: 2.93438339 | agent_mean_rewards: [-3.406221, -3.865403, -3.654639, -3.849213, -3.715796]
  iteration: 2142 | eps_b: 0 | mean_reward: -3.42233825 | std_reward: 2.94959879 | agent_mean_rewards: [-3.18074 , -3.470443, -3.452564, -3.473196, -3.534747]
  iteration: 2143 | eps_b: 0 | mean_reward: -3.63967586 | std_reward: 3.26650620 | agent_mean_rewards: [-3.70191 , -3.678073, -3.580573, -3.396312, -3.841511]
  iteration: 2144 | eps_b: 0 | mean_reward: -3.78878784 | std_reward: 3.10455060 | agent_mean_rewards: [-3.730393, -3.660794, -4.108727, -3.401076, -4.042947]
  iteration: 2145 | eps_b: 0 | mean_reward: -3.67866206 | std_reward: 3.07282686 | agent_mean_rewards: [-3.579735, -3.592726, -3.765845, -4.031045, -3.423959]
  iteration: 2146 | eps_b: 0 | mean_reward: -3.54833531 | std_reward: 2.92033815 | agent_mean_rewards: [-3.425989, -3.498796, -3.598493, -3.754378, -3.46402 ]
  iteration: 2147 | eps_b: 0 | mean_reward: -3.72063446 | std_reward: 3.06537461 | agent_mean_rewards: [-3.449181, -3.800246, -3.873498, -3.667619, -3.812631]
  iteration: 2148 | eps_b: 0 | mean_reward: -3.87563133 | std_reward: 3.40838814 | agent_mean_rewards: [-3.960184, -3.507639, -4.144023, -4.045693, -3.720617]
  iteration: 2149 | eps_b: 0 | mean_reward: -3.72643590 | std_reward: 3.22264361 | agent_mean_rewards: [-3.849366, -3.666325, -3.66502 , -4.097595, -3.353875]
  iteration: 2150 | eps_b: 0 | mean_reward: -3.55754328 | std_reward: 2.99855494 | agent_mean_rewards: [-3.409456, -3.4005  , -3.803256, -3.325544, -3.84896 ]
  iteration: 2151 | eps_b: 0 | mean_reward: -3.65494275 | std_reward: 3.20427918 | agent_mean_rewards: [-3.587353, -3.650527, -3.831093, -3.545262, -3.660478]
  iteration: 2152 | eps_b: 0 | mean_reward: -3.46163058 | std_reward: 2.81041145 | agent_mean_rewards: [-3.718506, -3.623217, -3.362956, -3.524876, -3.078598]
  iteration: 2153 | eps_b: 0 | mean_reward: -3.45959926 | std_reward: 2.77647042 | agent_mean_rewards: [-3.476546, -3.597403, -3.563294, -3.161264, -3.49949 ]
  iteration: 2154 | eps_b: 0 | mean_reward: -3.69394755 | std_reward: 3.22394824 | agent_mean_rewards: [-3.506606, -3.512092, -3.553214, -3.877259, -4.020565]
  iteration: 2155 | eps_b: 0 | mean_reward: -3.48985219 | std_reward: 3.15494061 | agent_mean_rewards: [-3.53164 , -3.467691, -3.39645 , -3.485796, -3.567684]
  iteration: 2156 | eps_b: 0 | mean_reward: -3.59955001 | std_reward: 3.13404965 | agent_mean_rewards: [-3.704159, -3.571093, -3.450063, -3.9592  , -3.313235]
  iteration: 2157 | eps_b: 0 | mean_reward: -3.53507471 | std_reward: 2.88591409 | agent_mean_rewards: [-3.459096, -3.577367, -3.475167, -3.473136, -3.690608]
  iteration: 2158 | eps_b: 0 | mean_reward: -3.54597926 | std_reward: 3.06981587 | agent_mean_rewards: [-3.451058, -3.693705, -3.401254, -3.435251, -3.748628]
  iteration: 2159 | eps_b: 0 | mean_reward: -3.54354739 | std_reward: 2.70426965 | agent_mean_rewards: [-3.692055, -3.668567, -3.533149, -3.157741, -3.666225]
  iteration: 2160 | eps_b: 0 | mean_reward: -3.52213359 | std_reward: 3.08983111 | agent_mean_rewards: [-3.297134, -3.76594 , -3.546486, -3.423745, -3.577364]
  iteration: 2161 | eps_b: 0 | mean_reward: -3.61990523 | std_reward: 3.11042261 | agent_mean_rewards: [-3.397418, -4.077201, -3.660959, -3.63546 , -3.328486]
  iteration: 2162 | eps_b: 0 | mean_reward: -3.61693501 | std_reward: 3.10024500 | agent_mean_rewards: [-3.855882, -3.607864, -3.379852, -3.552374, -3.688704]
  iteration: 2163 | eps_b: 0 | mean_reward: -3.15196109 | std_reward: 2.52502036 | agent_mean_rewards: [-3.129302, -3.307439, -2.973865, -3.019896, -3.329304]
  iteration: 2164 | eps_b: 0 | mean_reward: -3.31450129 | std_reward: 2.64584899 | agent_mean_rewards: [-3.431331, -3.336916, -2.973853, -3.4605  , -3.369905]
  iteration: 2165 | eps_b: 0 | mean_reward: -3.68343282 | std_reward: 3.16694880 | agent_mean_rewards: [-3.722451, -4.022091, -3.640157, -3.661903, -3.37056 ]
  iteration: 2166 | eps_b: 0 | mean_reward: -3.51324463 | std_reward: 2.81210494 | agent_mean_rewards: [-3.416779, -3.443054, -3.619169, -3.400107, -3.687115]
  iteration: 2167 | eps_b: 0 | mean_reward: -3.53528523 | std_reward: 3.02037764 | agent_mean_rewards: [-2.985173, -3.412628, -3.64782 , -3.990339, -3.640467]
  iteration: 2168 | eps_b: 0 | mean_reward: -3.45110774 | std_reward: 2.69311643 | agent_mean_rewards: [-3.414847, -3.596045, -3.238825, -3.447225, -3.558597]
  iteration: 2169 | eps_b: 0 | mean_reward: -3.59128070 | std_reward: 2.79920721 | agent_mean_rewards: [-3.60126 , -3.606255, -3.678563, -3.466941, -3.603384]
  iteration: 2170 | eps_b: 0 | mean_reward: -3.77724457 | std_reward: 3.65418768 | agent_mean_rewards: [-3.91917 , -3.369344, -3.827512, -3.671367, -4.098828]
  iteration: 2171 | eps_b: 0 | mean_reward: -3.44722056 | std_reward: 2.78595281 | agent_mean_rewards: [-3.175241, -3.280695, -3.469577, -3.719563, -3.591026]
  iteration: 2172 | eps_b: 0 | mean_reward: -3.57811046 | std_reward: 3.01362491 | agent_mean_rewards: [-3.609859, -3.561637, -3.712816, -3.775161, -3.231082]
  iteration: 2173 | eps_b: 0 | mean_reward: -3.75421381 | std_reward: 3.25306678 | agent_mean_rewards: [-4.086602, -3.526682, -3.710944, -3.754213, -3.692626]
  iteration: 2174 | eps_b: 0 | mean_reward: -3.61554265 | std_reward: 3.08627534 | agent_mean_rewards: [-3.296206, -4.166504, -3.177809, -3.787115, -3.650079]
  iteration: 2175 | eps_b: 0 | mean_reward: -3.62977672 | std_reward: 2.99828219 | agent_mean_rewards: [-3.353301, -3.619076, -4.082524, -3.289818, -3.804163]
  iteration: 2176 | eps_b: 0 | mean_reward: -3.69173312 | std_reward: 3.15789700 | agent_mean_rewards: [-3.656761, -3.561134, -3.881657, -3.854351, -3.504762]
  iteration: 2177 | eps_b: 0 | mean_reward: -3.63499141 | std_reward: 3.13731956 | agent_mean_rewards: [-3.2027  , -3.401806, -3.65543 , -3.553235, -4.361786]
  iteration: 2178 | eps_b: 0 | mean_reward: -3.48335719 | std_reward: 2.96522021 | agent_mean_rewards: [-3.643643, -3.725557, -3.463965, -3.510504, -3.073117]
  iteration: 2179 | eps_b: 0 | mean_reward: -3.67053461 | std_reward: 3.01232862 | agent_mean_rewards: [-3.833864, -3.157087, -3.566926, -3.862654, -3.932143]
  iteration: 2180 | eps_b: 0 | mean_reward: -3.43796134 | std_reward: 2.91670680 | agent_mean_rewards: [-3.251369, -3.460253, -3.872174, -3.603268, -3.002741]
  iteration: 2181 | eps_b: 0 | mean_reward: -3.42019892 | std_reward: 2.86559939 | agent_mean_rewards: [-3.419841, -3.525693, -2.9628  , -3.714234, -3.478427]
  iteration: 2182 | eps_b: 0 | mean_reward: -3.70677257 | std_reward: 3.23882294 | agent_mean_rewards: [-4.05797 , -3.738465, -3.612258, -3.476412, -3.648759]
  iteration: 2183 | eps_b: 0 | mean_reward: -3.48782516 | std_reward: 2.93885374 | agent_mean_rewards: [-3.231001, -3.143041, -3.598548, -3.600178, -3.866357]
  iteration: 2184 | eps_b: 0 | mean_reward: -3.66158295 | std_reward: 3.13704848 | agent_mean_rewards: [-3.741594, -3.494604, -3.888932, -3.473466, -3.709318]
  iteration: 2185 | eps_b: 0 | mean_reward: -3.60235381 | std_reward: 2.95115852 | agent_mean_rewards: [-3.716625, -3.677626, -3.636786, -3.548126, -3.432606]
  iteration: 2186 | eps_b: 0 | mean_reward: -3.57730484 | std_reward: 2.99132848 | agent_mean_rewards: [-3.435229, -3.311528, -3.597255, -3.835339, -3.707173]
  iteration: 2187 | eps_b: 0 | mean_reward: -3.70081377 | std_reward: 3.49373245 | agent_mean_rewards: [-3.881595, -3.225935, -4.11296 , -3.294454, -3.989125]
  iteration: 2188 | eps_b: 0 | mean_reward: -3.44058108 | std_reward: 2.94123077 | agent_mean_rewards: [-3.564312, -3.092994, -3.598541, -3.438444, -3.508615]
  iteration: 2189 | eps_b: 0 | mean_reward: -3.61069679 | std_reward: 3.17952132 | agent_mean_rewards: [-3.779247, -3.774699, -3.452998, -3.895421, -3.15112 ]
  iteration: 2190 | eps_b: 0 | mean_reward: -3.44484401 | std_reward: 2.82194853 | agent_mean_rewards: [-3.732688, -3.560303, -3.638941, -3.05006 , -3.242229]
  iteration: 2191 | eps_b: 0 | mean_reward: -3.56893325 | std_reward: 3.06922555 | agent_mean_rewards: [-3.71827 , -3.366237, -3.625119, -3.579866, -3.555172]
  iteration: 2192 | eps_b: 0 | mean_reward: -3.61080742 | std_reward: 2.95424414 | agent_mean_rewards: [-3.591209, -3.814586, -3.451763, -3.55608 , -3.640398]
  iteration: 2193 | eps_b: 0 | mean_reward: -3.53868866 | std_reward: 2.86844492 | agent_mean_rewards: [-3.292097, -3.530649, -3.677351, -3.808334, -3.385015]
  iteration: 2194 | eps_b: 0 | mean_reward: -3.69487429 | std_reward: 3.52524781 | agent_mean_rewards: [-4.07151 , -3.53284 , -3.54587 , -3.373056, -3.951094]
  iteration: 2195 | eps_b: 0 | mean_reward: -3.63449359 | std_reward: 3.15379524 | agent_mean_rewards: [-3.651774, -3.408946, -3.819008, -3.453394, -3.839345]
  iteration: 2196 | eps_b: 0 | mean_reward: -3.44598937 | std_reward: 2.80841470 | agent_mean_rewards: [-3.290617, -3.08647 , -3.139258, -4.057545, -3.656057]
  iteration: 2197 | eps_b: 0 | mean_reward: -3.45205188 | std_reward: 2.79910398 | agent_mean_rewards: [-3.660115, -3.271821, -3.532878, -3.472704, -3.322742]
